8.0900066807385,NaN,NaN,NaN,NaN,8.0900066807385
9.09559735127566,NaN,NaN,NaN,NaN,9.09559735127566
3.58566595949716,NaN,NaN,NaN,NaN,3.58566595949716
6.09136734701871,NaN,NaN,NaN,NaN,6.09136734701871
8.65194894636448,NaN,NaN,NaN,NaN,8.65194894636448
6.09749429698262,NaN,NaN,NaN,NaN,6.09749429698262
8.62915945634954,NaN,NaN,NaN,NaN,8.62915945634954
2.3234808634533,NaN,NaN,NaN,NaN,2.3234808634533
3.20217957381383,NaN,NaN,NaN,NaN,3.20217957381383
6.1328027155638,NaN,NaN,NaN,NaN,6.1328027155638
3.89288851516655,NaN,NaN,NaN,NaN,3.89288851516655
7.22519542911757,NaN,NaN,NaN,NaN,7.22519542911757
6.31309078694799,NaN,NaN,NaN,NaN,6.31309078694799
4.10994411435422,NaN,NaN,NaN,NaN,4.10994411435422
4.25790537336271,NaN,NaN,NaN,NaN,4.25790537336271
3.05734226956217,NaN,NaN,NaN,NaN,3.05734226956217
5.50028395284243,NaN,NaN,NaN,NaN,5.50028395284243
8.10125270475281,NaN,NaN,NaN,NaN,8.10125270475281
2.83465443852761,NaN,NaN,NaN,NaN,2.83465443852761
1.71457485439974,NaN,NaN,NaN,NaN,1.71457485439974
2.5746492611139,NaN,NaN,NaN,NaN,2.5746492611139
1.75913564747159,NaN,NaN,NaN,NaN,1.75913564747159
1.46051192961471,NaN,NaN,NaN,NaN,1.46051192961471
1.73366491756511,NaN,NaN,NaN,NaN,1.73366491756511
3.04429037575651,NaN,NaN,NaN,NaN,3.04429037575651
